乾ｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
乾外せ,,,,,,,,
パスミス多いなー,,,,,,,,
香川４ね,,,,,,,,
はあああああ,,,,,,,,
、、,,,,,,,,
また乾な,,,,,,,,
＼(^o^)／ｵﾜﾀ,,,,,,,,
おつ,,,,,,,,
(´Д｀)ﾊｧ…,,,,,,,,
うーん・・・,,,,,,,,
うーん　この,,,,,,,,
つまんな,,,,,,,,
8888888,,,,,,,,
gm,,,,,,,,
しーん,,,,,,,,
ひでえｗ,,,,,,,,
これはひどい,,,,,,,,
くっそしょべえｗｗｗｗ,,,,,,,,
収穫なし,,,,,,,,
最弱じゃね？,,,,,,,,
メンバー層がえしろ,,,,,,,,
／(^o^)＼,,,,,,,,
ひどい,,,,,,,,
香川ベンチ,,,,,,,,
どうなん,,,,,,,,
パスホントゴミ,,,,,,,,
手ブラ,,,,,,,,
ぴったりすぎるｗｗｗｗｗ,,,,,,,,
ホンダ故意,,,,,,,,
本田出せ,,,,,,,,
おわり,,,,,,,,
香川岡崎武藤いいよ,,,,,,,,
前半＼(^o^)／ｵﾜﾀ,,,,,,,,
くっそつまらん,,,,,,,,
W杯期待できねえｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
見どころなし,,,,,,,,
点とれんの,,,,,,,,
♂狩る,,,,,,,,
竹山が監督やれ,,,,,,,,
予想通りかよ・・・,,,,,,,,
ＴＨＥ無能,,,,,,,,
フェアな試合だな,,,,,,,,
また後半に１失点して０－２で終わりか,,,,,,,,
ん,,,,,,,,
竹山ｗｗ,,,,,,,,
なんて弱いんだ,,,,,,,,
前の大会より弱い,,,,,,,,
無得点ジャパン,,,,,,,,
そういうのいらん,,,,,,,,
武藤元気やん,,,,,,,,
シュート決まらず,,,,,,,,
ゴー得→ゴリで。サイヤ人イラネ,,,,,,,,
香川　乾　いらん,,,,,,,,
ハリルが乾を評価しなかった理由がわかったなｗ,,,,,,,,
竹山ｗｗｗｗｗ,,,,,,,,
忖度ジャパン,,,,,,,,
本田あああああああああああ,,,,,,,,
ほんだ疲れてる,,,,,,,,
柴崎当確,,,,,,,,
山中,,,,,,,,
無理です,,,,,,,,
ならねーよ,,,,,,,,
無理,,,,,,,,
全開よりはよかった,,,,,,,,
ケイスケホンダｗｗｗ,,,,,,,,
目玉金髪444444444444444444444444444,,,,,,,,
ポゼッションするだけサッカー,,,,,,,,
無能エンド,,,,,,,,
本田家だせ,,,,,,,,
ないです,,,,,,,,
本田ああああああああああああ,,,,,,,,
１点しかとられてないとか日本つっよ,,,,,,,,
＾＾；,,,,,,,,
巻き返しはないな,,,,,,,,
なるわけねえｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
本田いるより全然いいわ,,,,,,,,
何がしたいのか全く分からん,,,,,,,,
岡崎いらんな,,,,,,,,
トップ下は大島でいいんだよ,,,,,,,,
丁度報ステのスポーツ,,,,,,,,
左原口を試そう,,,,,,,,
どんどん弱くなってないか？,,,,,,,,
ザコばかり,,,,,,,,
はよ負けろ,,,,,,,,
得点取れる気がしない,,,,,,,,
くっさ,,,,,,,,
史上最悪かもしれん,,,,,,,,
負け確ｗ,,,,,,,,
乾かえるか,,,,,,,,
庵野,,,,,,,,
練習より髪染めwwww,,,,,,,,
いつもの日本だな,,,,,,,,
1時間損した,,,,,,,,
乾遠藤緊急帰国,,,,,,,,
本田をだそう,,,,,,,,
1点も入らないと思う,,,,,,,,
手倉森は引責するだろ,,,,,,,,
どんどん酷くなる,,,,,,,,
ごめん、寝ていい？,,,,,,,,
中島でもいりゃ面白かったな,,,,,,,,
やっぱ香川だめだｗ,,,,,,,,
後半からケイスケホンダで逆転や,,,,,,,,
もうだめだろ日本,,,,,,,,
寝るわｗ,,,,,,,,
本田ほしいな,,,,,,,,
本田使って怪我してほしい,,,,,,,,
やっぱ本田だったな原因,,,,,,,,
ホンダやめろｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
これでWC出るの？,,,,,,,,
W杯全敗ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
なりそうにない,,,,,,,,
乾out 原口in   岡崎out 大迫in,,,,,,,,
１勝どころか１点も入れられず負けるやろ,,,,,,,,
連携が存在してない,,,,,,,,
もみもみいないの？,,,,,,,,
妄想,,,,,,,,
長友出るかな((o(´∀｀)o)),,,,,,,,
乾岡崎遠藤ドイヒー,,,,,,,,
ワッキー「汚い言葉で批判しないで」,,,,,,,,
怪我したらいいぞ？,,,,,,,,
コロンビアに何点取られるか、が焦点に,,,,,,,,
チャーハン作るぞ,,,,,,,,
過去２戦よりは良い,,,,,,,,
ハリルで,,,,,,,,
ハリルかえしてー,,,,,,,,
日本史上最悪のＷ杯,,,,,,,,
期待を裏切らないな,,,,,,,,
テンポはよかったけどシュート少ないね,,,,,,,,
シュート２てｗ,,,,,,,,
柴崎と武藤はよかった,,,,,,,,
まぁ本田はもう出番ないでしょ,,,,,,,,
香川は本田より全然まし,,,,,,,,
もうwカップ無理だろ,,,,,,,,
しかし退屈なサッカーだな,,,,,,,,
アンチ(^o^)ﾉ ＜ おやすみー,,,,,,,,
お葬式会場,,,,,,,,
！？,,,,,,,,
実写,,,,,,,,
このままでいいよ、後半ガンバ,,,,,,,,
本田は疲れてる,,,,,,,,
本田出すと介護に原口を右にせないとならない,,,,,,,,
香川って結局枠内シュートゼロなんだよなぁ,,,,,,,,
！？,,,,,,,,
邦画ｗｗｗｗｗｗ,,,,,,,,
報ステ過疎ってるから誰かきてー,,,,,,,,
チャンスあった？,,,,,,,,
死神代行！,,,,,,,,
もうだめだろ日本 本田手マンでケ_ツ_ま_ん_こ破壊してやろうか,,,,,,,,
なん・・・だと・・・,,,,,,,,
まーた実写化,,,,,,,,
香川はうまいけどメンタルが死んでる,,,,,,,,
3試合で1点とれるかどうか・・・,,,,,,,,
棒,,,,,,,,
あ・・・,,,,,,,,
え・・・,,,,,,,,
怪我明け組が不調のままだな,,,,,,,,
香川＞＞ホンダ,,,,,,,,
遅攻ジャパン,,,,,,,,
田嶋のせいで日本史上最悪のワールドカップ,,,,,,,,
実写ｗ,,,,,,,,
協会は責任とるんだよな,,,,,,,,
オレンジ,,,,,,,,
邦画・・・,,,,,,,,
ｗｗｗｗｗｗ,,,,,,,,
老けた高校生だな,,,,,,,,
"toriaezu,",,,,,,,,
邦画ｗｗｗｗｗｗｗｗｗ,,,,,,,,
邦画ｗｗｗ,,,,,,,,
KBTIT,,,,,,,,
邦画の限界,,,,,,,,
チャドの霊圧が,,,,,,,,
岡ちゃんは低評価からのし上がった人だけど彼は無理,,,,,,,,
マ？,,,,,,,,
だっさ,,,,,,,,
ポテコおかわり,,,,,,,,
早口ですね,,,,,,,,
ぶっさｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
邦画ｗｗ,,,,,,,,
コスプレ,,,,,,,,
なにこれ,,,,,,,,
なん、だと,,,,,,,,
邦画www,,,,,,,,
つまんなそう,,,,,,,,
中二,,,,,,,,
はぁ？,,,,,,,,
ルキアぶっさ,,,,,,,,
ひっどｗ,,,,,,,,
ギャグｗｗｗ,,,,,,,,
ちゃど,,,,,,,,
なんだこれ,,,,,,,,
えええ,,,,,,,,
ルキア誰だ,,,,,,,,
邦画________________________,,,,,,,,
これが邦画だ,,,,,,,,
ここまでひどいの初めてだ,,,,,,,,
久保帯人先生,,,,,,,,
邦画((´∀｀))ｹﾗｹﾗ,,,,,,,,
なにこれ,,,,,,,,
ルキアがオールバックw,,,,,,,,
コスプレｗ,,,,,,,,
ルキアがひどすぎるｗｗ,,,,,,,,
ルキア・・・,,,,,,,,
ぶっさいぞｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
クラウド？,,,,,,,,
なにこれwwwwwwwwwww,,,,,,,,
C級映画,,,,,,,,
コレジャナイ,,,,,,,,
なにこれ・・・,,,,,,,,
オサレになるか,,,,,,,,
ひでえ,,,,,,,,
ｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
THE　邦画,,,,,,,,
だっせーｗｗｗｗｗｗ,,,,,,,,
よく許可出したな,,,,,,,,
wwwwww,,,,,,,,
るきあｗｗｗｗ,,,,,,,,
これは笑うｗｗｗｗ,,,,,,,,
ブリーチとかｗｗｗｗ,,,,,,,,
でも柴崎と大島を同時に使うにはいらないな,,,,,,,,
花しか見どころなし,,,,,,,,
すまぬさんｗｗｗ,,,,,,,,
ニンニン,,,,,,,,
ないわ,,,,,,,,
ふぁーｗｗｗｗｗｗｗｗｗ,,,,,,,,
やすうちいな,,,,,,,,
ｗｗｗｗ,,,,,,,,
なにこれ,,,,,,,,
花ちゃんすこ,,,,,,,,
だめだこりゃｗｗｗ,,,,,,,,
これお笑い？,,,,,,,,
変な映画,,,,,,,,
KBTIT,,,,,,,,
チープやなあ,,,,,,,,
これマジ？,,,,,,,,
演技ｗｗｗ,,,,,,,,
これブリーチなのか,,,,,,,,
だせえww,,,,,,,,
岳ちゃんの嫁が,,,,,,,,
えぇ・・・,,,,,,,,
ｇｍ,,,,,,,,
いちご,,,,,,,,
嫁ｗｗｗ,,,,,,,,
ホンダの霊圧が・・・！,,,,,,,,
エスパーの子？,,,,,,,,
また漫画頼みか,,,,,,,,
ああブリーチか・・・ｗ,,,,,,,,
ひっでぇ・・・ｗ,,,,,,,,
柴崎は見るだろう,,,,,,,,
だっさwww,,,,,,,,
あ,,,,,,,,
鳥肌たったわ,,,,,,,,
ブリーチ見続けたやつ尊敬するわｗ,,,,,,,,
柴崎出てるやん,,,,,,,,
ルキアはあかん,,,,,,,,
守護らねば・・・,,,,,,,,
ハガレン以上にこける,,,,,,,,
井手口ｗｗｗ,,,,,,,,
ルキアが酷すぎる,,,,,,,,
スポンサー,,,,,,,,
ブリーフ,,,,,,,,
これマジ？,,,,,,,,
映画じゃなくて舞台とかでやっとけ,,,,,,,,
あ,,,,,,,,
ＫＢＴＩＴ,,,,,,,,
あ,,,,,,,,
だっさ,,,,,,,,
おひさし,,,,,,,,
チャドの霊圧はいつものように消えている,,,,,,,,
代表にいない人が,,,,,,,,
ｗ,,,,,,,,
誰この人,,,,,,,,
いけません,,,,,,,,
井手口いないやん,,,,,,,,
※いけません,,,,,,,,
CMだけでこんだけ笑えるってやばないｗ,,,,,,,,
ルキア誰レベル,,,,,,,,
久保ｗ,,,,,,,,
ああああああああああああ←ゴミ邦画の特徴,,,,,,,,
応援？,,,,,,,,
電通ジャパンｗｗｗｗｗｗｗｗ,,,,,,,,
舞台は出来いいよ,,,,,,,,
ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
邦画はもう作るなｗ,,,,,,,,
山口メンバー使えや,,,,,,,,
さむい,,,,,,,,
原口いらんわぁ,,,,,,,,
力にできましたか…？,,,,,,,,
１００切りのあのシーンが映画で見れるのか,,,,,,,,
久保・・・・,,,,,,,,
つよくねえ,,,,,,,,
井手口wwwwwww,,,,,,,,
井手口ｗ,,,,,,,,
だいだいいない,,,,,,,,
舞台もやってんじゃなかったけ？,,,,,,,,
弱くなる,,,,,,,,
井手口は売れるのは井手口,,,,,,,,
はい,,,,,,,,
まだ弱い,,,,,,,,
雑魚,,,,,,,,
本田ｗｗｗｗｗｗｗｗｗ,,,,,,,,
悲報　フジテレビ公式ツイッター、勝つのはパラグアイとツイートしてしまう,,,,,,,,
るろ剣劇場版の2匹目のドジョウ狙ったんやろなぁ,,,,,,,,
たくすの,,,,,,,,
w,,,,,,,,
大東,,,,,,,,
久保を返せ,,,,,,,,
弱くなる,,,,,,,,
※無得点,,,,,,,,
CM作り直せよ,,,,,,,,
電通か,,,,,,,,
託されてない人がいまーす,,,,,,,,
中島が見たかったな,,,,,,,,
応援するなｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
電通サッカー,,,,,,,,
cmとかみるとあーなるほどねって思う,,,,,,,,
大東建託wwwwwwwwwww,,,,,,,,
〇通,,,,,,,,
香川と原口と大迫のからみがみたい,,,,,,,,
続編やらないのかなーブリーチ,,,,,,,,
電通サッカー部,,,,,,,,
香川経由で良い攻撃が2回あったけどな,,,,,,,,
また電通,,,,,,,,
ざっこジャパンは草ｗｗｗｗｗｗｗ,,,,,,,,
日本は全てツーテンポ遅い正確性もない,,,,,,,,
平愛梨「金髪にしろ,,,,,,,,
大東建託はどの日本代表を応援してるのかな,,,,,,,,
乾→原口 ゴートク→長友 遠藤→ゴリ,,,,,,,,
選手と監督入れ替えても弱いママｗｗｗｗｗ,,,,,,,,
はまー？,,,,,,,,
１００抜きおもろいぞｗｗ,,,,,,,,
ほんと予選突破させた選手がかわいそう,,,,,,,,
コロンビア戦勝てるな！？,,,,,,,,
弱いくせにCMだけはいっちょ前,,,,,,,,
もしかして歴代最弱？,,,,,,,,
D社,,,,,,,,
これでワールドカップとか国の恥,,,,,,,,
最近いつ勝った？覚えてない,,,,,,,,
ハリルさんすみません,,,,,,,,
これが電通ジャパンですか？,,,,,,,,
電通の結果,,,,,,,,
久保はなぜか外されたなｗ,,,,,,,,
電通ジャパン,,,,,,,,
アギーレ帰ってこいｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
日本代表にドキドキはあるか,,,,,,,,
さむいCMばっかり,,,,,,,,
あの打ち切り方じゃやらないだろ,,,,,,,,
いやー雑魚かった,,,,,,,,
まじで退屈な試合だね,,,,,,,,
悪質企業がスポンサーなんだなｗ,,,,,,,,
スポンサーが笑われる,,,,,,,,
０－１なら十分善戦してるやろ！！,,,,,,,,
ワクテカ,,,,,,,,
日本は全て利権,,,,,,,,
ワクワク無いなｗ,,,,,,,,
コロンビア戦とか７－１でしょ,,,,,,,,
香川→本田,,,,,,,,
大東建託「サッカー日本代表を応援しています」ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
香川の動きはええで,,,,,,,,
CMが本編な,,,,,,,,
スポンサッカー,,,,,,,,
まあ前より良くなってるな,,,,,,,,
サッカーってどうやったら勝てるんだろう・・,,,,,,,,
斉藤・・・,,,,,,,,
ハリル,,,,,,,,
9,,,,,,,,
ああああああああああああ！！！←糞ジャップ映画,,,,,,,,
コロンビア戦とか７－１でしょ_,,,,,,,,
これがスポンサーか,,,,,,,,
もう元代表ＯＢでよくね？ｗ,,,,,,,,
本田マジいらん,,,,,,,,
これほしい,,,,,,,,
1点とれるのかよ,,,,,,,,
さいてょ大炎上の巻,,,,,,,,
かずは？,,,,,,,,
広告に使ってる選手を出さないと文句言われる,,,,,,,,
ギャラクチヨン,,,,,,,,
^8^エイト 四郎最近どこいる？,,,,,,,,
韓国,,,,,,,,
0点ばっかで楽天打線かっての,,,,,,,,
この声嫌い,,,,,,,,
誰がモンキーやねん,,,,,,,,
コロンビア戦は４－０で・・・,,,,,,,,
今日香川が一番いい,,,,,,,,
電通「儲かればそれでいい」,,,,,,,,
爆弾,,,,,,,,
朝鮮スマホｗｗｗ,,,,,,,,
テントったら勝てるよ,,,,,,,,
負け！,,,,,,,,
コロンビア戦とか７－１でしょ ブラジルドイツの再現_,,,,,,,,
飛行機持ち込み禁止,,,,,,,,
見せてくれ内田を見せなかった結果勝ったんだよな…,,,,,,,,
爆発物w,,,,,,,,
香川よかったよ誇張なしで,,,,,,,,
西野　切腹不可避,,,,,,,,
この声だれ？,,,,,,,,
結果出してる選手皆無だからな、得点できなくて当たり前,,,,,,,,
日本はサッカー脳が退化したようだ,,,,,,,,
前回のキリンの社長は気の毒だったｗ,,,,,,,,
すげえこれ,,,,,,,,
ギャラクシーがスポンサー,,,,,,,,
西野JAPAN３試合無得点,,,,,,,,
思い出ジャパン,,,,,,,,
今回もCM担当は内田にしろよ,,,,,,,,
ソニーよりは,,,,,,,,
この声嫌い,,,,,,,,
そうギャラクシーならね,,,,,,,,
声が不快,,,,,,,,
テレビも利権、サッカーも利権、映画も利権、獣医師も利権,,,,,,,,
カンビアッソ「死んだふり作戦か…」,,,,,,,,
サムスン,,,,,,,,
これはやばい,,,,,,,,
コロンビアとか余裕で０－８だぞｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
カメラでええやん,,,,,,,,
乾と昌子と山口を原口と槙野と長谷部にかえてくれ,,,,,,,,
爆発,,,,,,,,
アギーレのチームがもっと見たかった,,,,,,,,
遅い癖に正確性もない,,,,,,,,
真野恵里菜返せ,,,,,,,,
本田が卍解すればW杯優勝できる,,,,,,,,
今こそラモスが,,,,,,,,
俺たちのサッカー,,,,,,,,
カンビアッソ帰ったよ,,,,,,,,
寝ていい？(´・ω・`),,,,,,,,
点とらないと,,,,,,,,
,,,,,,,,
子供,,,,,,,,
全部コールド負け,,,,,,,,
ネトウヨならエクスペリア一択,,,,,,,,
ガキに来,,,,,,,,
あら,,,,,,,,
NEWS,,,,,,,,
２人抜き　SODで,,,,,,,,
日本全敗予想,,,,,,,,
いらねえ,,,,,,,,
"電通サッカー部、0-2,0-2今0-1",,,,,,,,
いらない,,,,,,,,
AI監督は草,,,,,,,,
いらねーよ,,,,,,,,
おしえてブルースカイ,,,,,,,,
北朝鮮の核２２０兆円韓国が払えよ,,,,,,,,
爆弾のＣＭやってるぞ,,,,,,,,
後半からケイスエｋホンダ投入,,,,,,,,
ｗｗｗｗｗｗｗｗ,,,,,,,,
(   _° __ _° )スコアの予想０－３,,,,,,,,
ｄ,,,,,,,,
２－０で負けなら実質勝ちだな,,,,,,,,
乾の調子がよければ・・・,,,,,,,,
高原の予想はワールドカップ予選日本勝ちなしだったからな,,,,,,,,
ｂ,,,,,,,,
宇宙,,,,,,,,
ｗｗｗｗｗｗ,,,,,,,,
ｂ,,,,,,,,
へっぽこ,,,,,,,,
100人抜きｗ,,,,,,,,
ｂ,,,,,,,,
楽しみだな,,,,,,,,
本田面白いからベンチには居てほしい,,,,,,,,
雑巾にします！,,,,,,,,
くそやん,,,,,,,,
乾さん・・・,,,,,,,,
え？サッカーってドリブルすんの？ｗ,,,,,,,,
負け確,,,,,,,,
ひどいハイライト,,,,,,,,
リトルホンダに聞けよ,,,,,,,,
ハイライトないだろｗ,,,,,,,,
１００人抜きwww,,,,,,,,
電通ボタン,,,,,,,,
何もないぞ,,,,,,,,
振り返ることあった?,,,,,,,,
見どころなし,,,,,,,,
ガイアから,,,,,,,,
点が欲しい,,,,,,,,
すごい見せ場,,,,,,,,
なんの見せ場の無い前半だったな,,,,,,,,
今来た　勝ってる？,,,,,,,,
C-HR,,,,,,,,
応援する気にならないからグッズも売れないよね　当然だよね,,,,,,,,
もう寝ていい？,,,,,,,,
おしいの柴崎のFKだけ,,,,,,,,
なあ、本番は本気出すんだよな?,,,,,,,,
振り返るて・・,,,,,,,,
ケイスケホンダ出る？,,,,,,,,
３００万するんだろこの車,,,,,,,,
ケイスケホンダなら決めてくれる,,,,,,,,
ゴールに一切絡んでいない,,,,,,,,
まともなハイライトなくてくさ,,,,,,,,
さすがに後半は乾変えるやろ,,,,,,,,
きれいなボレーしか記憶にない,,,,,,,,
今日も0-2で負けるの？,,,,,,,,
相変わらずハイライト,,,,,,,,
お持ちの方は投機をご利用いただけません,,,,,,,,
2-0は危険なスコア,,,,,,,,
本田サングラスかけてベンチ座って欲しい,,,,,,,,
岡崎の自爆が一番だった,,,,,,,,
岳のチームを作れ,,,,,,,,
コロンビアには勝てるやろ！,,,,,,,,
ださい,,,,,,,,
６７人でおわた,,,,,,,,
何点取られるかの予想,,,,,,,,
ジーコジャパンと比べても弱くなってる,,,,,,,,
特筆すべき点はないですよ,,,,,,,,
ださい,,,,,,,,
日本のハイライトないけどな,,,,,,,,
ハリルは乾を評価してなかった,,,,,,,,
TOYOTA,,,,,,,,
自分たちのサッカー（笑）,,,,,,,,
白と赤のユニにしろ,,,,,,,,
オレも100人抜いたわ,,,,,,,,
おい　やばいぞ,,,,,,,,
誰が応援してるの？,,,,,,,,
ｄ押したらＮＨＫの集金が来たんだけど・・・,,,,,,,,
攻めるサッカーしないのはなぜ？,,,,,,,,
傷口に塩を塗っていくうｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
中田はよぉ,,,,,,,,
岡崎が一番いらないな,,,,,,,,
トヨタ多すぎ,,,,,,,,
日本ってFWポジションないのかな？,,,,,,,,
あぶねーだろ！,,,,,,,,
連敗記録更新中の雑魚ジャパンｗｗｗ,,,,,,,,
ところでいつから点取ってない？,,,,,,,,
負けるって予想を覆さない期待に応える代表だぞ,,,,,,,,
,,,,,,,,
無得点ジャパンか,,,,,,,,
後半あいつくるんか？,,,,,,,,
あれふかすなら素直に止めて蹴れｗ,,,,,,,,
美玲japan,,,,,,,,
ケイスケホンダならベスト８,,,,,,,,
コロンビア戦は引き分け狙いだな,,,,,,,,
控えめに言って、全く勝てる要素無いわｗｗｗｗ,,,,,,,,
コロンビアなんかゴミだろ,,,,,,,,
スイス戦よりはまだ今日のが見てられる,,,,,,,,
乾が外したところと柴崎がはずしたところだけ,,,,,,,,
１勝も出来ないに1000ガバス,,,,,,,,
ハリル「ざまああああああああ」,,,,,,,,
遠藤誰と変える？,,,,,,,,
コロンビアに勝てるわけないだろ！,,,,,,,,
0-2だろうな,,,,,,,,
本田だけはやめてーーーー,,,,,,,,
ハリル帰って来いｗ,,,,,,,,
１勝も出来ないに1000ガバス_,,,,,,,,
こっわ,,,,,,,,
後半は本田が入る,,,,,,,,
なんでシュートしないん,,,,,,,,
香川の位置に大島入れてくれよ,,,,,,,,
１勝も出来ないに1000ガバス,,,,,,,,
まじでどうやって点取るんだ,,,,,,,,
ほんとについてんのかね自動ブレーキ,,,,,,,,
北澤「ハリルでは勝てないから西野」,,,,,,,,
今日はトヨタの日だな,,,,,,,,
交代、俺,,,,,,,,
コロンビアくそ強いでｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
,,,,,,,,
ハリルはーハリルはーって笑うから、あれゴミだろ,,,,,,,,
俺たちのケイスケホンダ出てくるぞ,,,,,,,,
？,,,,,,,,
ハリルいらんわ,,,,,,,,
本田はネタでもいらん,,,,,,,,
ハリルクビにしたら点も取れなくなりました（絶望,,,,,,,,
決まったな柴崎トップ下,,,,,,,,
イタリアに譲るべき,,,,,,,,
なにこれ,,,,,,,,
電通が・・・,,,,,,,,
げんげんかな？,,,,,,,,
ハリルの完成形見たかったなあ,,,,,,,,
このコメントなきゃ見てないぞｗ,,,,,,,,
香川→本田なんじゃね？,,,,,,,,
まさかグループリーグ全敗で敗退は無いよな？,,,,,,,,
乾って下手なのにやたら人気あるよな,,,,,,,,
香川いるとリズム良い,,,,,,,,
本田まじでもうでないやろ,,,,,,,,
香川が中島ならなあ,,,,,,,,
コロンビアとかゴミだろｗｗｗｗｗ,,,,,,,,
宇宙2回だったな　2点は入ってたのに,,,,,,,,
もう本田はいらないんだが西野は使う,,,,,,,,
もうHONDAはCMださんだろうｗ,,,,,,,,
フジテレビサッカーのツイートワロタｗｗｗｗｗｗｗｗｗ,,,,,,,,
え,,,,,,,,
香川は動きがええで,,,,,,,,
0-2で終わりそうだな,,,,,,,,
アギーレ戻って来いだろ,,,,,,,,
ハリルのが勝ってね？,,,,,,,,
ころｗｗｗｗｗｗｗ,,,,,,,,
暁,,,,,,,,
要らないメンバー多いなｗｗｗｗｗｗｗ,,,,,,,,
日本に期待してる奴おおすぎ,,,,,,,,
ハメドリのミドルでハットは確定してるｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
やめたげて,,,,,,,,
ハリルの方が点のにおいがしたわ,,,,,,,,
私はロボットではありません,,,,,,,,
ハリルサッカーくそつまらんかった,,,,,,,,
あ・・・,,,,,,,,
ロボ,,,,,,,,
コスタリカみたいになりなさい,,,,,,,,
ＣＭジャパン,,,,,,,,
井手口やめたれ,,,,,,,,
井手口・・・,,,,,,,,
本田つかってくるだろ多分,,,,,,,,
乾は高校時代に全国制覇した,,,,,,,,
0,,,,,,,,
負けろ雑魚,,,,,,,,
フルフェイス被れよ,,,,,,,,
大東建託,,,,,,,,
アジア枠１つでいいだろもう,,,,,,,,
あ,,,,,,,,
まさかグループリーグ全敗で敗退は無いよな？？,,,,,,,,
電通,,,,,,,,
だっさ,,,,,,,,
あ・・・,,,,,,,,
ハリルに頃も弱かったけどな,,,,,,,,
理想と現実,,,,,,,,
くぼ・・・,,,,,,,,
ブラジル選手をボカすなｗ,,,,,,,,
実績で評価するならハリル,,,,,,,,
応援？,,,,,,,,
弱くなっとるがな,,,,,,,,
クボ・・・,,,,,,,,
こんかいの代表はくそじゃ,,,,,,,,
ハリルでもこのメンバーじゃどうせ負けだろ,,,,,,,,
今日こそはて思うじゃんｗ,,,,,,,,
gm,,,,,,,,
いない子が…,,,,,,,,
大東建託ww,,,,,,,,
今からでも久保呼べよマジで・・・,,,,,,,,
悲しいCMやるなよ,,,,,,,,
は？,,,,,,,,
強くなる？,,,,,,,,
ハリル「日本の弱点リークしといたｗ,,,,,,,,
オーナーから掠め取った金でスポンサーｗｗｗｗｗｗｗ,,,,,,,,
大東建託不買,,,,,,,,
けどこの試合で何やろうが先発はアレらって決まってんだぜ,,,,,,,,
強くなりません,,,,,,,,
余裕で全敗やが？ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
弱くなる,,,,,,,,
親善試合では本気になれないのよねー,,,,,,,,
電通ジャパン,,,,,,,,
大東建託,,,,,,,,
なえる,,,,,,,,
いない,,,,,,,,
西野はA代表全敗で監督終えてほしいｗｗ,,,,,,,,
弱そう,,,,,,,,
ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
応援するだけ無駄ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
香川けがしろ！！,,,,,,,,
世界ランク61位のカ．スに何を期待しているんだ？,,,,,,,,
ハリルより弱くなってるから叩かれてるんだろ,,,,,,,,
敗北するって予想の通り敗北するだけで期待に応えてる,,,,,,,,
応援すな,,,,,,,,
メス川島(オス),,,,,,,,
応援辞めよう,,,,,,,,
大東建託ｗ,,,,,,,,
どんどん弱くなる,,,,,,,,
乾が駄目駄目,,,,,,,,
こいつら毎日パス練習しかしてなさそう,,,,,,,,
大東建託は被害者,,,,,,,,
マジでいつ勝ったか覚えてない。。。何年間、無勝なん,,,,,,,,
ブリーチ,,,,,,,,
コロンビア１さんお願いしますね,,,,,,,,
コロンビアとかシャブくってるだけやんｗｗｗ,,,,,,,,
だっせｗ,,,,,,,,
これマジ？,,,,,,,,
年々弱くなるな,,,,,,,,
ピラミッド職人じゃないのか,,,,,,,,
ヘアカラーかな,,,,,,,,
こマ？,,,,,,,,
香川けがしろ,,,,,,,,
BLEACHで草,,,,,,,,
ブリーチｗ,,,,,,,,
後半から遠藤アウトでごりかな,,,,,,,,
あるぞじゃなくて全敗だ,,,,,,,,
なにこの歌,,,,,,,,
なん・・・だと・・・,,,,,,,,
100人抜き,,,,,,,,
提供ブリーチ,,,,,,,,
ブリーチｗ,,,,,,,,
鰤ｗｗｗ,,,,,,,,
ブリーチｗｗｗ,,,,,,,,
ハリルも無能だぞ,,,,,,,,
スーパー長友見れるのかな？,,,,,,,,
なんで西野批判してんの？電通の思惑無視した布陣じゃん香川以外,,,,,,,,
岡田ジャパン可能性ありますか？,,,,,,,,
美波ちゃん,,,,,,,,
相手ランク何位？,,,,,,,,
ハリルはずっと無能いわれてたけどなｗ,,,,,,,,
スポンサーがガチで批判されてる件,,,,,,,,
こマ？,,,,,,,,
ハリルに土下座してもっどってもらえよ,,,,,,,,
飯,,,,,,,,
なん・・・だと・・・！？,,,,,,,,
スポンサー様,,,,,,,,
